,split,image_filename,mask_filename,main_mask_filename,fine_mask_filename
0,train,data/ARCADE/syntax/test/images/87.png,data/ARCADE/syntax/test/masks/87.png,,
0,train,data/ARCADE/syntax/test/images/88.png,data/ARCADE/syntax/test/masks/88.png,,
0,train,data/ARCADE/syntax/test/images/89.png,data/ARCADE/syntax/test/masks/89.png,,
0,train,data/ARCADE/syntax/test/images/90.png,data/ARCADE/syntax/test/masks/90.png,,
0,train,data/ARCADE/syntax/test/images/92.png,data/ARCADE/syntax/test/masks/92.png,,
0,train,data/ARCADE/syntax/test/images/94.png,data/ARCADE/syntax/test/masks/94.png,,
0,train,data/ARCADE/syntax/test/images/95.png,data/ARCADE/syntax/test/masks/95.png,,
0,train,data/ARCADE/syntax/test/images/97.png,data/ARCADE/syntax/test/masks/97.png,,
0,train,data/ARCADE/syntax/train/images/1.png,data/ARCADE/syntax/train/masks/1.png,,
0,train,data/ARCADE/syntax/train/images/10.png,data/ARCADE/syntax/train/masks/10.png,,
0,train,data/ARCADE/syntax/train/images/100.png,data/ARCADE/syntax/train/masks/100.png,,
0,train,data/ARCADE/syntax/train/images/1000.png,data/ARCADE/syntax/train/masks/1000.png,,
0,train,data/ARCADE/syntax/train/images/102.png,data/ARCADE/syntax/train/masks/102.png,,
0,train,data/ARCADE/syntax/train/images/103.png,data/ARCADE/syntax/train/masks/103.png,,
0,train,data/ARCADE/syntax/train/images/105.png,data/ARCADE/syntax/train/masks/105.png,,
0,train,data/ARCADE/syntax/train/images/108.png,data/ARCADE/syntax/train/masks/108.png,,
0,train,data/ARCADE/syntax/train/images/109.png,data/ARCADE/syntax/train/masks/109.png,,
0,train,data/ARCADE/syntax/train/images/11.png,data/ARCADE/syntax/train/masks/11.png,,
0,train,data/ARCADE/syntax/train/images/111.png,data/ARCADE/syntax/train/masks/111.png,,
0,train,data/ARCADE/syntax/train/images/113.png,data/ARCADE/syntax/train/masks/113.png,,
0,train,data/ARCADE/syntax/train/images/114.png,data/ARCADE/syntax/train/masks/114.png,,
0,train,data/ARCADE/syntax/train/images/115.png,data/ARCADE/syntax/train/masks/115.png,,
0,train,data/ARCADE/syntax/train/images/116.png,data/ARCADE/syntax/train/masks/116.png,,
0,train,data/ARCADE/syntax/train/images/117.png,data/ARCADE/syntax/train/masks/117.png,,
0,train,data/ARCADE/syntax/train/images/118.png,data/ARCADE/syntax/train/masks/118.png,,
0,train,data/ARCADE/syntax/train/images/119.png,data/ARCADE/syntax/train/masks/119.png,,
0,train,data/ARCADE/syntax/train/images/12.png,data/ARCADE/syntax/train/masks/12.png,,
0,train,data/ARCADE/syntax/train/images/120.png,data/ARCADE/syntax/train/masks/120.png,,
0,train,data/ARCADE/syntax/train/images/121.png,data/ARCADE/syntax/train/masks/121.png,,
0,train,data/ARCADE/syntax/train/images/122.png,data/ARCADE/syntax/train/masks/122.png,,
0,train,data/ARCADE/syntax/train/images/124.png,data/ARCADE/syntax/train/masks/124.png,,
0,train,data/ARCADE/syntax/train/images/125.png,data/ARCADE/syntax/train/masks/125.png,,
0,train,data/ARCADE/syntax/train/images/126.png,data/ARCADE/syntax/train/masks/126.png,,
0,train,data/ARCADE/syntax/train/images/128.png,data/ARCADE/syntax/train/masks/128.png,,
0,train,data/ARCADE/syntax/train/images/129.png,data/ARCADE/syntax/train/masks/129.png,,
0,train,data/ARCADE/syntax/train/images/13.png,data/ARCADE/syntax/train/masks/13.png,,
0,train,data/ARCADE/syntax/train/images/130.png,data/ARCADE/syntax/train/masks/130.png,,
0,train,data/ARCADE/syntax/train/images/131.png,data/ARCADE/syntax/train/masks/131.png,,
0,train,data/ARCADE/syntax/train/images/132.png,data/ARCADE/syntax/train/masks/132.png,,
0,train,data/ARCADE/syntax/train/images/133.png,data/ARCADE/syntax/train/masks/133.png,,
0,train,data/ARCADE/syntax/train/images/135.png,data/ARCADE/syntax/train/masks/135.png,,
0,train,data/ARCADE/syntax/train/images/136.png,data/ARCADE/syntax/train/masks/136.png,,
0,train,data/ARCADE/syntax/train/images/138.png,data/ARCADE/syntax/train/masks/138.png,,
0,train,data/ARCADE/syntax/train/images/139.png,data/ARCADE/syntax/train/masks/139.png,,
0,train,data/ARCADE/syntax/train/images/14.png,data/ARCADE/syntax/train/masks/14.png,,
0,train,data/ARCADE/syntax/train/images/140.png,data/ARCADE/syntax/train/masks/140.png,,
0,train,data/ARCADE/syntax/train/images/141.png,data/ARCADE/syntax/train/masks/141.png,,
0,train,data/ARCADE/syntax/train/images/142.png,data/ARCADE/syntax/train/masks/142.png,,
0,train,data/ARCADE/syntax/train/images/143.png,data/ARCADE/syntax/train/masks/143.png,,
0,train,data/ARCADE/syntax/train/images/144.png,data/ARCADE/syntax/train/masks/144.png,,
0,train,data/ARCADE/syntax/train/images/145.png,data/ARCADE/syntax/train/masks/145.png,,
0,train,data/ARCADE/syntax/train/images/146.png,data/ARCADE/syntax/train/masks/146.png,,
0,train,data/ARCADE/syntax/train/images/148.png,data/ARCADE/syntax/train/masks/148.png,,
0,train,data/ARCADE/syntax/train/images/149.png,data/ARCADE/syntax/train/masks/149.png,,
0,train,data/ARCADE/syntax/train/images/15.png,data/ARCADE/syntax/train/masks/15.png,,
0,train,data/ARCADE/syntax/train/images/150.png,data/ARCADE/syntax/train/masks/150.png,,
0,train,data/ARCADE/syntax/train/images/151.png,data/ARCADE/syntax/train/masks/151.png,,
0,train,data/ARCADE/syntax/train/images/153.png,data/ARCADE/syntax/train/masks/153.png,,
0,train,data/ARCADE/syntax/train/images/156.png,data/ARCADE/syntax/train/masks/156.png,,
0,train,data/ARCADE/syntax/train/images/157.png,data/ARCADE/syntax/train/masks/157.png,,
0,train,data/ARCADE/syntax/train/images/158.png,data/ARCADE/syntax/train/masks/158.png,,
0,train,data/ARCADE/syntax/train/images/16.png,data/ARCADE/syntax/train/masks/16.png,,
0,train,data/ARCADE/syntax/train/images/160.png,data/ARCADE/syntax/train/masks/160.png,,
0,train,data/ARCADE/syntax/train/images/161.png,data/ARCADE/syntax/train/masks/161.png,,
0,train,data/ARCADE/syntax/train/images/162.png,data/ARCADE/syntax/train/masks/162.png,,
0,train,data/ARCADE/syntax/train/images/163.png,data/ARCADE/syntax/train/masks/163.png,,
0,train,data/ARCADE/syntax/train/images/166.png,data/ARCADE/syntax/train/masks/166.png,,
0,train,data/ARCADE/syntax/train/images/167.png,data/ARCADE/syntax/train/masks/167.png,,
0,train,data/ARCADE/syntax/train/images/168.png,data/ARCADE/syntax/train/masks/168.png,,
0,train,data/ARCADE/syntax/train/images/169.png,data/ARCADE/syntax/train/masks/169.png,,
0,train,data/ARCADE/syntax/train/images/17.png,data/ARCADE/syntax/train/masks/17.png,,
0,train,data/ARCADE/syntax/train/images/171.png,data/ARCADE/syntax/train/masks/171.png,,
0,train,data/ARCADE/syntax/train/images/173.png,data/ARCADE/syntax/train/masks/173.png,,
0,train,data/ARCADE/syntax/train/images/174.png,data/ARCADE/syntax/train/masks/174.png,,
0,train,data/ARCADE/syntax/train/images/177.png,data/ARCADE/syntax/train/masks/177.png,,
0,train,data/ARCADE/syntax/train/images/178.png,data/ARCADE/syntax/train/masks/178.png,,
0,train,data/ARCADE/syntax/train/images/179.png,data/ARCADE/syntax/train/masks/179.png,,
0,train,data/ARCADE/syntax/train/images/18.png,data/ARCADE/syntax/train/masks/18.png,,
0,train,data/ARCADE/syntax/train/images/180.png,data/ARCADE/syntax/train/masks/180.png,,
0,train,data/ARCADE/syntax/train/images/181.png,data/ARCADE/syntax/train/masks/181.png,,
0,train,data/ARCADE/syntax/train/images/183.png,data/ARCADE/syntax/train/masks/183.png,,
0,train,data/ARCADE/syntax/train/images/184.png,data/ARCADE/syntax/train/masks/184.png,,
0,train,data/ARCADE/syntax/train/images/185.png,data/ARCADE/syntax/train/masks/185.png,,
0,train,data/ARCADE/syntax/train/images/186.png,data/ARCADE/syntax/train/masks/186.png,,
0,train,data/ARCADE/syntax/train/images/187.png,data/ARCADE/syntax/train/masks/187.png,,
0,train,data/ARCADE/syntax/train/images/188.png,data/ARCADE/syntax/train/masks/188.png,,
0,train,data/ARCADE/syntax/train/images/189.png,data/ARCADE/syntax/train/masks/189.png,,
0,train,data/ARCADE/syntax/train/images/190.png,data/ARCADE/syntax/train/masks/190.png,,
0,train,data/ARCADE/syntax/train/images/191.png,data/ARCADE/syntax/train/masks/191.png,,
0,train,data/ARCADE/syntax/train/images/192.png,data/ARCADE/syntax/train/masks/192.png,,
0,train,data/ARCADE/syntax/train/images/193.png,data/ARCADE/syntax/train/masks/193.png,,
0,train,data/ARCADE/syntax/train/images/195.png,data/ARCADE/syntax/train/masks/195.png,,
0,train,data/ARCADE/syntax/train/images/198.png,data/ARCADE/syntax/train/masks/198.png,,
0,train,data/ARCADE/syntax/train/images/199.png,data/ARCADE/syntax/train/masks/199.png,,
0,train,data/ARCADE/syntax/train/images/2.png,data/ARCADE/syntax/train/masks/2.png,,
0,train,data/ARCADE/syntax/train/images/201.png,data/ARCADE/syntax/train/masks/201.png,,
0,train,data/ARCADE/syntax/train/images/202.png,data/ARCADE/syntax/train/masks/202.png,,
0,train,data/ARCADE/syntax/train/images/203.png,data/ARCADE/syntax/train/masks/203.png,,
0,train,data/ARCADE/syntax/train/images/204.png,data/ARCADE/syntax/train/masks/204.png,,
0,train,data/ARCADE/syntax/train/images/205.png,data/ARCADE/syntax/train/masks/205.png,,
0,train,data/ARCADE/syntax/train/images/206.png,data/ARCADE/syntax/train/masks/206.png,,
0,train,data/ARCADE/syntax/train/images/207.png,data/ARCADE/syntax/train/masks/207.png,,
0,train,data/ARCADE/syntax/train/images/208.png,data/ARCADE/syntax/train/masks/208.png,,
0,train,data/ARCADE/syntax/train/images/209.png,data/ARCADE/syntax/train/masks/209.png,,
0,train,data/ARCADE/syntax/train/images/210.png,data/ARCADE/syntax/train/masks/210.png,,
0,train,data/ARCADE/syntax/train/images/211.png,data/ARCADE/syntax/train/masks/211.png,,
0,train,data/ARCADE/syntax/train/images/212.png,data/ARCADE/syntax/train/masks/212.png,,
0,train,data/ARCADE/syntax/train/images/213.png,data/ARCADE/syntax/train/masks/213.png,,
0,train,data/ARCADE/syntax/train/images/215.png,data/ARCADE/syntax/train/masks/215.png,,
0,train,data/ARCADE/syntax/train/images/216.png,data/ARCADE/syntax/train/masks/216.png,,
0,train,data/ARCADE/syntax/train/images/219.png,data/ARCADE/syntax/train/masks/219.png,,
0,train,data/ARCADE/syntax/train/images/22.png,data/ARCADE/syntax/train/masks/22.png,,
0,train,data/ARCADE/syntax/train/images/220.png,data/ARCADE/syntax/train/masks/220.png,,
0,train,data/ARCADE/syntax/train/images/221.png,data/ARCADE/syntax/train/masks/221.png,,
0,train,data/ARCADE/syntax/train/images/222.png,data/ARCADE/syntax/train/masks/222.png,,
0,train,data/ARCADE/syntax/train/images/223.png,data/ARCADE/syntax/train/masks/223.png,,
0,train,data/ARCADE/syntax/train/images/226.png,data/ARCADE/syntax/train/masks/226.png,,
0,train,data/ARCADE/syntax/train/images/227.png,data/ARCADE/syntax/train/masks/227.png,,
0,train,data/ARCADE/syntax/train/images/228.png,data/ARCADE/syntax/train/masks/228.png,,
0,train,data/ARCADE/syntax/train/images/23.png,data/ARCADE/syntax/train/masks/23.png,,
0,train,data/ARCADE/syntax/train/images/231.png,data/ARCADE/syntax/train/masks/231.png,,
0,train,data/ARCADE/syntax/train/images/232.png,data/ARCADE/syntax/train/masks/232.png,,
0,train,data/ARCADE/syntax/train/images/235.png,data/ARCADE/syntax/train/masks/235.png,,
0,train,data/ARCADE/syntax/train/images/237.png,data/ARCADE/syntax/train/masks/237.png,,
0,train,data/ARCADE/syntax/train/images/24.png,data/ARCADE/syntax/train/masks/24.png,,
0,train,data/ARCADE/syntax/train/images/242.png,data/ARCADE/syntax/train/masks/242.png,,
0,train,data/ARCADE/syntax/train/images/243.png,data/ARCADE/syntax/train/masks/243.png,,
0,train,data/ARCADE/syntax/train/images/245.png,data/ARCADE/syntax/train/masks/245.png,,
0,train,data/ARCADE/syntax/train/images/246.png,data/ARCADE/syntax/train/masks/246.png,,
0,train,data/ARCADE/syntax/train/images/247.png,data/ARCADE/syntax/train/masks/247.png,,
0,train,data/ARCADE/syntax/train/images/248.png,data/ARCADE/syntax/train/masks/248.png,,
0,train,data/ARCADE/syntax/train/images/249.png,data/ARCADE/syntax/train/masks/249.png,,
0,train,data/ARCADE/syntax/train/images/25.png,data/ARCADE/syntax/train/masks/25.png,,
0,train,data/ARCADE/syntax/train/images/250.png,data/ARCADE/syntax/train/masks/250.png,,
0,train,data/ARCADE/syntax/train/images/252.png,data/ARCADE/syntax/train/masks/252.png,,
0,train,data/ARCADE/syntax/train/images/253.png,data/ARCADE/syntax/train/masks/253.png,,
0,train,data/ARCADE/syntax/train/images/255.png,data/ARCADE/syntax/train/masks/255.png,,
0,train,data/ARCADE/syntax/train/images/256.png,data/ARCADE/syntax/train/masks/256.png,,
0,train,data/ARCADE/syntax/train/images/257.png,data/ARCADE/syntax/train/masks/257.png,,
0,train,data/ARCADE/syntax/train/images/258.png,data/ARCADE/syntax/train/masks/258.png,,
0,train,data/ARCADE/syntax/train/images/259.png,data/ARCADE/syntax/train/masks/259.png,,
0,train,data/ARCADE/syntax/train/images/26.png,data/ARCADE/syntax/train/masks/26.png,,
0,train,data/ARCADE/syntax/train/images/260.png,data/ARCADE/syntax/train/masks/260.png,,
0,train,data/ARCADE/syntax/train/images/261.png,data/ARCADE/syntax/train/masks/261.png,,
0,train,data/ARCADE/syntax/train/images/262.png,data/ARCADE/syntax/train/masks/262.png,,
0,train,data/ARCADE/syntax/train/images/263.png,data/ARCADE/syntax/train/masks/263.png,,
0,train,data/ARCADE/syntax/train/images/264.png,data/ARCADE/syntax/train/masks/264.png,,
0,train,data/ARCADE/syntax/train/images/265.png,data/ARCADE/syntax/train/masks/265.png,,
0,train,data/ARCADE/syntax/train/images/267.png,data/ARCADE/syntax/train/masks/267.png,,
0,train,data/ARCADE/syntax/train/images/27.png,data/ARCADE/syntax/train/masks/27.png,,
0,train,data/ARCADE/syntax/train/images/270.png,data/ARCADE/syntax/train/masks/270.png,,
0,train,data/ARCADE/syntax/train/images/274.png,data/ARCADE/syntax/train/masks/274.png,,
0,train,data/ARCADE/syntax/train/images/275.png,data/ARCADE/syntax/train/masks/275.png,,
0,train,data/ARCADE/syntax/train/images/277.png,data/ARCADE/syntax/train/masks/277.png,,
0,train,data/ARCADE/syntax/train/images/278.png,data/ARCADE/syntax/train/masks/278.png,,
0,train,data/ARCADE/syntax/train/images/280.png,data/ARCADE/syntax/train/masks/280.png,,
0,train,data/ARCADE/syntax/train/images/282.png,data/ARCADE/syntax/train/masks/282.png,,
0,train,data/ARCADE/syntax/train/images/284.png,data/ARCADE/syntax/train/masks/284.png,,
0,train,data/ARCADE/syntax/train/images/285.png,data/ARCADE/syntax/train/masks/285.png,,
0,train,data/ARCADE/syntax/train/images/288.png,data/ARCADE/syntax/train/masks/288.png,,
0,train,data/ARCADE/syntax/train/images/289.png,data/ARCADE/syntax/train/masks/289.png,,
0,train,data/ARCADE/syntax/train/images/29.png,data/ARCADE/syntax/train/masks/29.png,,
0,train,data/ARCADE/syntax/train/images/290.png,data/ARCADE/syntax/train/masks/290.png,,
0,train,data/ARCADE/syntax/train/images/291.png,data/ARCADE/syntax/train/masks/291.png,,
0,train,data/ARCADE/syntax/train/images/293.png,data/ARCADE/syntax/train/masks/293.png,,
0,train,data/ARCADE/syntax/train/images/295.png,data/ARCADE/syntax/train/masks/295.png,,
0,train,data/ARCADE/syntax/train/images/297.png,data/ARCADE/syntax/train/masks/297.png,,
0,train,data/ARCADE/syntax/train/images/3.png,data/ARCADE/syntax/train/masks/3.png,,
0,train,data/ARCADE/syntax/train/images/300.png,data/ARCADE/syntax/train/masks/300.png,,
0,train,data/ARCADE/syntax/train/images/301.png,data/ARCADE/syntax/train/masks/301.png,,
0,train,data/ARCADE/syntax/train/images/302.png,data/ARCADE/syntax/train/masks/302.png,,
0,train,data/ARCADE/syntax/train/images/305.png,data/ARCADE/syntax/train/masks/305.png,,
0,train,data/ARCADE/syntax/train/images/306.png,data/ARCADE/syntax/train/masks/306.png,,
0,train,data/ARCADE/syntax/train/images/307.png,data/ARCADE/syntax/train/masks/307.png,,
0,train,data/ARCADE/syntax/train/images/308.png,data/ARCADE/syntax/train/masks/308.png,,
0,train,data/ARCADE/syntax/train/images/309.png,data/ARCADE/syntax/train/masks/309.png,,
0,train,data/ARCADE/syntax/train/images/31.png,data/ARCADE/syntax/train/masks/31.png,,
0,train,data/ARCADE/syntax/train/images/310.png,data/ARCADE/syntax/train/masks/310.png,,
0,train,data/ARCADE/syntax/train/images/312.png,data/ARCADE/syntax/train/masks/312.png,,
0,train,data/ARCADE/syntax/train/images/313.png,data/ARCADE/syntax/train/masks/313.png,,
0,train,data/ARCADE/syntax/train/images/314.png,data/ARCADE/syntax/train/masks/314.png,,
0,train,data/ARCADE/syntax/train/images/315.png,data/ARCADE/syntax/train/masks/315.png,,
0,train,data/ARCADE/syntax/train/images/32.png,data/ARCADE/syntax/train/masks/32.png,,
0,train,data/ARCADE/syntax/train/images/320.png,data/ARCADE/syntax/train/masks/320.png,,
0,train,data/ARCADE/syntax/train/images/321.png,data/ARCADE/syntax/train/masks/321.png,,
0,train,data/ARCADE/syntax/train/images/322.png,data/ARCADE/syntax/train/masks/322.png,,
0,train,data/ARCADE/syntax/train/images/323.png,data/ARCADE/syntax/train/masks/323.png,,
0,train,data/ARCADE/syntax/train/images/325.png,data/ARCADE/syntax/train/masks/325.png,,
0,train,data/ARCADE/syntax/train/images/326.png,data/ARCADE/syntax/train/masks/326.png,,
0,train,data/ARCADE/syntax/train/images/327.png,data/ARCADE/syntax/train/masks/327.png,,
0,train,data/ARCADE/syntax/train/images/329.png,data/ARCADE/syntax/train/masks/329.png,,
0,train,data/ARCADE/syntax/train/images/331.png,data/ARCADE/syntax/train/masks/331.png,,
0,train,data/ARCADE/syntax/train/images/332.png,data/ARCADE/syntax/train/masks/332.png,,
0,train,data/ARCADE/syntax/train/images/336.png,data/ARCADE/syntax/train/masks/336.png,,
0,train,data/ARCADE/syntax/train/images/337.png,data/ARCADE/syntax/train/masks/337.png,,
0,train,data/ARCADE/syntax/train/images/338.png,data/ARCADE/syntax/train/masks/338.png,,
0,train,data/ARCADE/syntax/train/images/339.png,data/ARCADE/syntax/train/masks/339.png,,
0,train,data/ARCADE/syntax/train/images/34.png,data/ARCADE/syntax/train/masks/34.png,,
0,train,data/ARCADE/syntax/train/images/340.png,data/ARCADE/syntax/train/masks/340.png,,
0,train,data/ARCADE/syntax/train/images/341.png,data/ARCADE/syntax/train/masks/341.png,,
0,train,data/ARCADE/syntax/train/images/342.png,data/ARCADE/syntax/train/masks/342.png,,
0,train,data/ARCADE/syntax/train/images/343.png,data/ARCADE/syntax/train/masks/343.png,,
0,train,data/ARCADE/syntax/train/images/344.png,data/ARCADE/syntax/train/masks/344.png,,
0,train,data/ARCADE/syntax/train/images/345.png,data/ARCADE/syntax/train/masks/345.png,,
0,train,data/ARCADE/syntax/train/images/346.png,data/ARCADE/syntax/train/masks/346.png,,
0,train,data/ARCADE/syntax/train/images/347.png,data/ARCADE/syntax/train/masks/347.png,,
0,train,data/ARCADE/syntax/train/images/348.png,data/ARCADE/syntax/train/masks/348.png,,
0,train,data/ARCADE/syntax/train/images/349.png,data/ARCADE/syntax/train/masks/349.png,,
0,train,data/ARCADE/syntax/train/images/35.png,data/ARCADE/syntax/train/masks/35.png,,
0,train,data/ARCADE/syntax/train/images/350.png,data/ARCADE/syntax/train/masks/350.png,,
0,train,data/ARCADE/syntax/train/images/351.png,data/ARCADE/syntax/train/masks/351.png,,
0,train,data/ARCADE/syntax/train/images/353.png,data/ARCADE/syntax/train/masks/353.png,,
0,train,data/ARCADE/syntax/train/images/354.png,data/ARCADE/syntax/train/masks/354.png,,
0,train,data/ARCADE/syntax/train/images/355.png,data/ARCADE/syntax/train/masks/355.png,,
0,train,data/ARCADE/syntax/train/images/356.png,data/ARCADE/syntax/train/masks/356.png,,
0,train,data/ARCADE/syntax/train/images/357.png,data/ARCADE/syntax/train/masks/357.png,,
0,train,data/ARCADE/syntax/train/images/359.png,data/ARCADE/syntax/train/masks/359.png,,
0,train,data/ARCADE/syntax/train/images/360.png,data/ARCADE/syntax/train/masks/360.png,,
0,train,data/ARCADE/syntax/train/images/361.png,data/ARCADE/syntax/train/masks/361.png,,
0,train,data/ARCADE/syntax/train/images/362.png,data/ARCADE/syntax/train/masks/362.png,,
0,train,data/ARCADE/syntax/train/images/363.png,data/ARCADE/syntax/train/masks/363.png,,
0,train,data/ARCADE/syntax/train/images/364.png,data/ARCADE/syntax/train/masks/364.png,,
0,train,data/ARCADE/syntax/train/images/365.png,data/ARCADE/syntax/train/masks/365.png,,
0,train,data/ARCADE/syntax/train/images/366.png,data/ARCADE/syntax/train/masks/366.png,,
0,train,data/ARCADE/syntax/train/images/367.png,data/ARCADE/syntax/train/masks/367.png,,
0,train,data/ARCADE/syntax/train/images/368.png,data/ARCADE/syntax/train/masks/368.png,,
0,train,data/ARCADE/syntax/train/images/369.png,data/ARCADE/syntax/train/masks/369.png,,
0,train,data/ARCADE/syntax/train/images/37.png,data/ARCADE/syntax/train/masks/37.png,,
0,train,data/ARCADE/syntax/train/images/370.png,data/ARCADE/syntax/train/masks/370.png,,
0,train,data/ARCADE/syntax/train/images/371.png,data/ARCADE/syntax/train/masks/371.png,,
0,train,data/ARCADE/syntax/train/images/372.png,data/ARCADE/syntax/train/masks/372.png,,
0,train,data/ARCADE/syntax/train/images/373.png,data/ARCADE/syntax/train/masks/373.png,,
0,train,data/ARCADE/syntax/train/images/374.png,data/ARCADE/syntax/train/masks/374.png,,
0,train,data/ARCADE/syntax/train/images/375.png,data/ARCADE/syntax/train/masks/375.png,,
0,train,data/ARCADE/syntax/train/images/376.png,data/ARCADE/syntax/train/masks/376.png,,
0,train,data/ARCADE/syntax/train/images/377.png,data/ARCADE/syntax/train/masks/377.png,,
0,train,data/ARCADE/syntax/train/images/378.png,data/ARCADE/syntax/train/masks/378.png,,
0,train,data/ARCADE/syntax/train/images/379.png,data/ARCADE/syntax/train/masks/379.png,,
0,train,data/ARCADE/syntax/train/images/38.png,data/ARCADE/syntax/train/masks/38.png,,
0,train,data/ARCADE/syntax/train/images/380.png,data/ARCADE/syntax/train/masks/380.png,,
0,train,data/ARCADE/syntax/train/images/381.png,data/ARCADE/syntax/train/masks/381.png,,
0,train,data/ARCADE/syntax/train/images/382.png,data/ARCADE/syntax/train/masks/382.png,,
0,train,data/ARCADE/syntax/train/images/383.png,data/ARCADE/syntax/train/masks/383.png,,
0,train,data/ARCADE/syntax/train/images/384.png,data/ARCADE/syntax/train/masks/384.png,,
0,train,data/ARCADE/syntax/train/images/385.png,data/ARCADE/syntax/train/masks/385.png,,
0,train,data/ARCADE/syntax/train/images/386.png,data/ARCADE/syntax/train/masks/386.png,,
0,train,data/ARCADE/syntax/train/images/387.png,data/ARCADE/syntax/train/masks/387.png,,
0,train,data/ARCADE/syntax/train/images/388.png,data/ARCADE/syntax/train/masks/388.png,,
0,train,data/ARCADE/syntax/train/images/389.png,data/ARCADE/syntax/train/masks/389.png,,
0,train,data/ARCADE/syntax/train/images/39.png,data/ARCADE/syntax/train/masks/39.png,,
0,train,data/ARCADE/syntax/train/images/390.png,data/ARCADE/syntax/train/masks/390.png,,
0,train,data/ARCADE/syntax/train/images/391.png,data/ARCADE/syntax/train/masks/391.png,,
0,train,data/ARCADE/syntax/train/images/392.png,data/ARCADE/syntax/train/masks/392.png,,
0,train,data/ARCADE/syntax/train/images/393.png,data/ARCADE/syntax/train/masks/393.png,,
0,train,data/ARCADE/syntax/train/images/394.png,data/ARCADE/syntax/train/masks/394.png,,
0,train,data/ARCADE/syntax/train/images/395.png,data/ARCADE/syntax/train/masks/395.png,,
0,train,data/ARCADE/syntax/train/images/396.png,data/ARCADE/syntax/train/masks/396.png,,
0,train,data/ARCADE/syntax/train/images/397.png,data/ARCADE/syntax/train/masks/397.png,,
0,train,data/ARCADE/syntax/train/images/398.png,data/ARCADE/syntax/train/masks/398.png,,
0,train,data/ARCADE/syntax/train/images/399.png,data/ARCADE/syntax/train/masks/399.png,,
0,train,data/ARCADE/syntax/train/images/40.png,data/ARCADE/syntax/train/masks/40.png,,
0,train,data/ARCADE/syntax/train/images/400.png,data/ARCADE/syntax/train/masks/400.png,,
0,train,data/ARCADE/syntax/train/images/401.png,data/ARCADE/syntax/train/masks/401.png,,
0,train,data/ARCADE/syntax/train/images/402.png,data/ARCADE/syntax/train/masks/402.png,,
0,train,data/ARCADE/syntax/train/images/403.png,data/ARCADE/syntax/train/masks/403.png,,
0,train,data/ARCADE/syntax/train/images/404.png,data/ARCADE/syntax/train/masks/404.png,,
0,train,data/ARCADE/syntax/train/images/405.png,data/ARCADE/syntax/train/masks/405.png,,
0,train,data/ARCADE/syntax/train/images/406.png,data/ARCADE/syntax/train/masks/406.png,,
0,train,data/ARCADE/syntax/train/images/407.png,data/ARCADE/syntax/train/masks/407.png,,
0,train,data/ARCADE/syntax/train/images/408.png,data/ARCADE/syntax/train/masks/408.png,,
0,train,data/ARCADE/syntax/train/images/409.png,data/ARCADE/syntax/train/masks/409.png,,
0,train,data/ARCADE/syntax/train/images/410.png,data/ARCADE/syntax/train/masks/410.png,,
0,train,data/ARCADE/syntax/train/images/411.png,data/ARCADE/syntax/train/masks/411.png,,
0,train,data/ARCADE/syntax/train/images/412.png,data/ARCADE/syntax/train/masks/412.png,,
0,train,data/ARCADE/syntax/train/images/413.png,data/ARCADE/syntax/train/masks/413.png,,
0,train,data/ARCADE/syntax/train/images/414.png,data/ARCADE/syntax/train/masks/414.png,,
0,train,data/ARCADE/syntax/train/images/415.png,data/ARCADE/syntax/train/masks/415.png,,
0,train,data/ARCADE/syntax/train/images/416.png,data/ARCADE/syntax/train/masks/416.png,,
0,train,data/ARCADE/syntax/train/images/417.png,data/ARCADE/syntax/train/masks/417.png,,
0,train,data/ARCADE/syntax/train/images/418.png,data/ARCADE/syntax/train/masks/418.png,,
0,train,data/ARCADE/syntax/train/images/419.png,data/ARCADE/syntax/train/masks/419.png,,
0,train,data/ARCADE/syntax/train/images/42.png,data/ARCADE/syntax/train/masks/42.png,,
0,train,data/ARCADE/syntax/train/images/420.png,data/ARCADE/syntax/train/masks/420.png,,
0,train,data/ARCADE/syntax/train/images/421.png,data/ARCADE/syntax/train/masks/421.png,,
0,train,data/ARCADE/syntax/train/images/422.png,data/ARCADE/syntax/train/masks/422.png,,
0,train,data/ARCADE/syntax/train/images/423.png,data/ARCADE/syntax/train/masks/423.png,,
0,train,data/ARCADE/syntax/train/images/424.png,data/ARCADE/syntax/train/masks/424.png,,
0,train,data/ARCADE/syntax/train/images/425.png,data/ARCADE/syntax/train/masks/425.png,,
0,train,data/ARCADE/syntax/train/images/426.png,data/ARCADE/syntax/train/masks/426.png,,
0,train,data/ARCADE/syntax/train/images/427.png,data/ARCADE/syntax/train/masks/427.png,,
0,train,data/ARCADE/syntax/train/images/428.png,data/ARCADE/syntax/train/masks/428.png,,
0,train,data/ARCADE/syntax/train/images/429.png,data/ARCADE/syntax/train/masks/429.png,,
0,train,data/ARCADE/syntax/train/images/430.png,data/ARCADE/syntax/train/masks/430.png,,
0,train,data/ARCADE/syntax/train/images/431.png,data/ARCADE/syntax/train/masks/431.png,,
0,train,data/ARCADE/syntax/train/images/432.png,data/ARCADE/syntax/train/masks/432.png,,
0,train,data/ARCADE/syntax/train/images/433.png,data/ARCADE/syntax/train/masks/433.png,,
0,train,data/ARCADE/syntax/train/images/434.png,data/ARCADE/syntax/train/masks/434.png,,
